name,id,genre
Mikhail Pletnev,2YdRnOqBXCl9g8xCLcGh8C,"['classical performance', 'russian classical piano']"
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
Benjamin Grosvenor,4imd50KIbHcyrStbIuZswj,"['british classical piano', 'classical piano']"
Queen,1dfeR4HaWDbWqFHLkxsg1d,"['classic rock', 'glam rock', 'rock']"
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
La Pina,4rYRulP5rzQM1rzPXkW4Um,['rap italiano old school']
Joan Thiele,2X1CuKIwl9B7zMjXi41bi5,"['italian indie pop', 'italian pop', 'milan indie', 'r&b italiano']"
Roshelle,05OYdU3diEpNYjaAHNaZTt,['italian pop']
"Grover Washington, Jr.",05YVYeV4HxYp5rrWalvuE1,['smooth jazz']
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'hip hop', 'rap']"
Federico Lauri,7AkzGsoFvGsnmXGizFELHv,['Without Genre']
Roberta Serafini,6xyHS7u850uXBQNau8dKtt,['Without Genre']
Bdope,3SGb7Dlm2pmV7qIQHUzRtB,['Without Genre']
Vladimir Ashkenazy,20iZXzMb8LoWXOeca32i82,"['classical', 'classical performance', 'russian classical piano']"
Franz Liszt,1385hLNbrnbCJGokfH2ac2,"['classical', 'late romantic era']"
Lang Lang,1YZhNFBxkEB5UKTgMDvot4,"['chinese classical performance', 'chinese classical piano', 'classical performance', 'classical piano']"
Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"['baroque', 'classical', 'early music', 'german baroque']"
Víkingur Ólafsson,0iqgjl0OG3z53PZVIB7ZyD,"['classical piano', 'nordic classical piano']"
Johann Pachelbel,62TD7509VQIxUe4WpwO0s3,"['baroque', 'classical', 'early music', 'german baroque']"
Jean-François Paillard,2YBQnjSxJ4GZyKh6VHEOEG,['orchestral performance']
Orchestre de chambre Jean-François Paillard,0rssD81jXF0qfMH4n7CYAn,['french orchestra']
Idil Biret,5SBOWUBQdfga0xprPVBxOr,"['classical piano', 'turkish classical performance']"
Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS,"['classical', 'classical era']"
Klára Würtz,6tmD8b0VdHX1k3RVDf1krI,['hungarian classical piano']
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
Vipra,6RubjTZ123VH3iDaGbi7hM,"['hyperpop italiano', 'italian indie pop', 'r&b italiano', 'rome indie']"
Mr. Monkey,1sHljqzdPCaYRcFrkHW8if,['Without Genre']
Fools Garden,0jRqFvRKCDryHOgrgFqsKG,['german pop rock']
The Rembrandts,0gDg7FEsF4Y1jWddJJgcn4,['pop rock']
Emma Muscat,112CaF6ayJD0CIe64FjhhX,"['italian adult pop', 'italian pop']"
Konstrakta,0mrbJs6eUt85g1ozyYMiUt,['Without Genre']
Elio,4fAcCJXrMphUUFnchfrg8d,['Without Genre']
Ditonellapiaga,7HtzacrJpksCiS6qHypb8l,['italian indie pop']
Craash,0FuInVxnNPPri8yITrniSh,['Without Genre']
Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,"['classical', 'classical era', 'early romantic era', 'german romanticism']"
Daniel Barenboim,78sEozQOEJxzXegUuqRSgH,"['classical', 'classical performance', 'israeli classical piano', 'orchestral performance']"
Maria João Pires,1hRLlo7ZGxEmc0ztMOKurs,"['classical', 'classical performance', 'classical piano']"
Yiruma,0fauHpmSHwodVYIjTqOGHz,"['korean instrumental', 'neo-classical', 'new age piano']"
George Frideric Handel,1QL7yTHrdahRMpvNtn6rI2,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']"
Alexander Briger,6bk0YPhJSL44WBtoGe4GI6,['Without Genre']
Academy of St. Martin in the Fields,77CaCn32H4mOMQA7UElzfF,"['british orchestra', 'chamber orchestra', 'classical performance']"
Dario Marianelli,0s1ec6aPpRZ4DCj15w1EFg,"['compositional ambient', 'orchestral soundtrack', 'soundtrack']"
Jean-Yves Thibaudet,1Dot4uMsJMx8n1Xi7gAdV6,"['classical piano', 'french classical piano', 'soundtrack']"
Grigory Sokolov,6ChLWj2mIxKtKa2pNifotH,"['classical performance', 'classical piano', 'russian classical piano']"
Journey,0rvjqX7ttXeg3mTy8Xscbt,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
Nickelback,6deZN1bslXzeGvOLaLMOIF,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']"
Blu Cantrell,6vytZ677lz4LzCrUDcDokM,"['hip pop', 'r&b', 'urban contemporary']"
Renata Fusco,6knGdY8Z7RaFv4v5VyKaAg,['Without Genre']
Fabrizio Vidale,15kQ81uv3kFDZOOL7Icmqb,['Without Genre']
Ilaria De Rosa,4QAYRh7sh0W4pyyveSa7ST,['Without Genre']
Diana Del Bufalo,62AlFffVtGz6s4GzUUDsc2,['Without Genre']
Margherita De Risi,1gYxeRCLVWlUyYEUxYAWsy,['musica per bambini']
Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,['Without Genre']
Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']"
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Shawnna,4gpDA7R5796e6zbvZxGNga,"['chicago rap', 'hip pop', 'pop rap']"
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'synthpop']"
Donatella Rettore,7eIqewR3PiwQDItf5G2SyV,"['classic italian pop', 'italian adult pop']"
Indeep,50xejJlMNloQ4PUB7lGP9h,"['disco', 'post-disco']"
Big Mali,7x34WSbxJuJnz7pMPWg4Yz,['Without Genre']
Articolo 31,1Ij5ZIGlPTkoZibay58zHe,"['italian adult pop', 'italian underground hip hop', 'rap italiano old school']"
"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,"['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']"
Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop']"
Eazy-E,7B4hKK0S9QYnaoqa9OuwgX,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']"
Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Ryan Castro,7j6DKwmjbxvpQO8h914uEz,"['reggaeton', 'trap colombiano', 'urbano latino']"
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,"['italian hip hop', 'italian indie pop', 'milan indie']"
2Pac,1ZwdS5xdxEREPySFridCfh,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
Outlawz,2jp3Fk52x0HbymU0lNYbSC,['gangster rap']
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'urban contemporary']"
Musical Youth,2CuzDPkRD6BJBvdWqCrt2I,['uk reggae']
The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']"
Hell Raton,6g5SF1Yz63eoPUnJgRHfrz,"['italian hip hop', 'rap sardegna']"
Jack The Smoker,0vZAzVAFQL1gKLBPfnXMaS,"['italian hip hop', 'italian underground hip hop']"
Zucchero,2KftmGt9sk1yLjsAoloC3M,"['classic italian pop', 'italian adult pop', 'italian pop rock']"
Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
Mack 10,3USpNaxpX1iNqNnQWqg9ob,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']"
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,"['atl hip hop', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']"
Jadakiss,5pnbUBPifNnlusY8kTBivi,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
Styles P,2x8KDZdSONA3872CnhaAlX,"['alternative hip hop', 'battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
Diddy,59wfkuBoNyhDMQGCljbUbA,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']"
Ginuwine,7r8RF1tN2A4CiGEplkp1oP,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Loon,2gie1bU1LwnxdFAJoTLjzT,['hip pop']
Mario Winans,4BIQA9vRkqXEnA2twmq7mU,"['r&b', 'urban contemporary']"
Tammy Ruggieri,3syIAcIriqzXKN77IwQnWB,['Without Genre']
yungest Moonstar,3l9OOqBvHs4SM91bWqtaQb,['italian hip hop']
Neffa,54dqxLAclwu0QSaTwCyCaF,"['italian adult pop', 'italian indie pop', 'italian underground hip hop', 'rap napoletano']"
Simple Minds,6hN9F0iuULZYWXppob22Aj,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']"
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,"['dance pop', 'pop']"
Bon Jovi,58lV9VcRSjABbAbfWS6skp,"['glam metal', 'rock']"
Westside Connection,3zNM2tRfTX6LI1lN2PlrTt,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']"
Edison Lighthouse,1NRzxuPpdGushT8YmF5NAa,['bubblegum pop']
Cardi B,4kYSro6naA4h99UJvo89HB,"['dance pop', 'pop', 'rap']"
Ciara,2NdeV5rLm47xAvogXrYhJX,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
Missy Elliott,2wIVse2owClT7go1WT98tk,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']"
JUVENILE,0rG0AZBscc8S8q1ahIsasI,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Mannie Fresh,0fbFfVckGKsDbAfYnB5mD1,"['bounce', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']"
*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop']"
LL COOL J,1P8IfcNKwrkQP5xJWuhaOC,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']"
Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
I RIO,23iKPvwFFex4Irrv9oDtYG,['Without Genre']
Terror Squad,2BvzbqWWwLN11XGBYgDZzx,"['bronx hip hop', 'hardcore hip hop', 'hip hop']"
remy,4JMR34sJ8DghoiLOuIllCZ,['Without Genre']
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,"['bronx hip hop', 'dance pop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']"
Dre,2YKqI0pz6dY15GpzxT66HD,['Without Genre']
Armageddon,0pper2FC30u4IeOmeH1sLa,['Without Genre']
Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'pop']"
Warren G,2B4ZHz4QDWJTXPFPgO5peE,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
THE ANXIETY,64H8UqGLbJFHwKtGxiV8OP,['modern alternative pop']
Tyler Cole,1xoxekeb8jUVHKJB7m6bfg,['bedroom soul']
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']"
Alice Phoebe Lou,03uMw43UVu9MsQCcHVSGjX,"['indie pop', 'south african alternative']"
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,['alternative hip hop']
Cranio Randagio,1Xn1GTJkWC9sRBzk9A8Jms,"['italian hip hop', 'italian indie pop']"
RANCORE,52K4sBO27yQd5VueqI7yr6,['Without Genre']
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']"
Paramore,74XFHRwlV6OrjEM0A2NCMF,"['candy pop', 'pixie', 'pop emo', 'pop punk']"
The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']"
Alex Turner,1ctkBmvz80MGyi72Ix055S,"['modern rock', 'rock', 'sheffield indie']"
Tom Morello,74NBPbyyftqJ4SpDZ4c1Ed,"['modern alternative rock', 'modern rock']"
Knife Party,2DuJi13MWHjRHrqRUwk8vH,"['australian dance', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']"
Whethan,0vqJkZ0RpLZixt3lTmD8vP,"['edm', 'electropop', 'hyperpop', 'indie poptimism', 'pop', 'vapor twitch']"
System Of A Down,5eAWCfyUhZtHHtBdNk56l1,"['alternative metal', 'nu metal', 'rap metal']"
Lykke Li,6oBm8HB0yfrIc9IHbxs6in,"['art pop', 'dance pop', 'electropop', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']"
The Magician,4WUGQykLBGFfsl0Qjl6TDM,"['belgian edm', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house']"
The Doors,22WZ7M8sxp5THdruNY3gXt,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']"
Silversun Pickups,6qyi8X6MdP1lu6B1K6yh3h,"['alternative rock', 'indie rock', 'la indie', 'modern rock', 'rock']"
A-Wall,56OjNTX2bkrdGcB0staUOV,['bedroom pop']
Phantogram,1l9d7B8W0IHy3LqWsxP2SH,"['chillwave', 'indietronica', 'metropopolis', 'modern rock']"
The xx,3iOvXCl6edW5Um0fXEBRXy,"['downtempo', 'dream pop', 'indietronica']"
alt-J,3XHO7cRUPCLOr6jwp8vsx5,"['indie rock', 'modern rock']"
Orang3,2CiAivRzLBZI5HDPKNUokU,['Without Genre']
Eddie Vedder,0mXTJETA4XUa12MmmXxZJh,"['acoustic rock', 'permanent wave', 'rock']"
The Notwist,1o4xLcugkCtDDOw7POAMha,"['german indie', 'indietronica']"
Slipknot,05fG473iIaoy82BF1aGhL8,"['alternative metal', 'nu metal', 'rap metal']"
Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,"['alternative dance', 'baroque pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'stomp and holler', 'swedish alternative rock', 'swedish indie pop']"
Sonny & The Sunsets,67zR9a98QqWJwpO7wBrGog,"['bay area indie', 'popgaze']"
Otis Redding,60df5JBRRPcnSpsIMxxwQm,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']"
Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']"
The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']"
The Unlikely Candidates,4hwJwkgsufeilLXS1ZfJqq,"['fort worth indie', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']"
Jim Morrison,1QB4oo4JbSRdxNyidIuD0W,"['classic rock', 'psychedelic rock', 'rock']"
Negramaro,1X9iZlQXfAAx4Vvmlqeao7,"['classic italian pop', 'italian adult pop', 'italian pop']"
Videoclub,3rp4f58JlRHkk8hpdLCer1,"['french indie pop', 'french synthpop']"
Soulwax,43mWhBXSflupNLuNjM5vff,"['alternative dance', 'belgian electronic', 'belgian indie', 'belgian indie rock', 'belgian rock', 'electro house', 'electronica', 'filter house', 'ghent indie', 'mashup', 'new rave']"
Chronixx,2oZcMYiKpjaA2Et5mU3RPP,"['dancehall', 'lovers rock', 'modern reggae', 'roots reggae']"
Chronicle,6g2mU3rm8Y3BntE8tVlTp2,['Without Genre']
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,"['british invasion', 'classic rock', 'rock']"
Die Antwoord,6urkHDoIVO1WO8vNIwcJmM,"['african rock', 'south african alternative', 'south african hip hop']"
Frances Forever,5uuqghaOBgtv92jDyDveQl,"['bedroom pop', 'indie pop']"
AURORA,1WgXqy2Dd70QQOU7Ay074N,"['art pop', 'norwegian pop']"
Led Zeppelin,36QJpDe2go2KgaRleHCDTp,"['album rock', 'classic rock', 'hard rock', 'rock']"
Tommy Genesis,2qDdxfKUpYg8wc49KIuT3b,"['alternative r&b', 'bc underground hip hop', 'canadian hip hop', 'canadian trap', 'electropop', 'escape room', 'trap queen']"
Chocolate Puma,5Aw0IGM5JS3FuTgtRsDWGA,"['bass house', 'deep groove house', 'disco house', 'dutch edm', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']"
Firebeatz,53YSn9tHwGJ6bq5P0gGoYo,"['dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']"
Los Hijos del sol,2eDtYwKCGACUH3hFyaZ7Ah,"['chicha', 'cumbia amazonica', 'cumbia peruana']"
KeTeKalles,32opeIbCeLG1LiAkmwiiof,['Without Genre']
Maruja Limón,15weuOZLZZBnFfkmkfVxPu,['Without Genre']
Onda Vaga,3cBb4A9AZeZhcq781P3wCZ,"['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']"
Novos Baianos,2ohBjgFT9V0LRDWO2wF9DJ,"['bossa nova', 'brazilian indie', 'mpb', 'psicodelia brasileira', 'samba', 'samba-rock', 'tropicalia']"
Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA,"['bossa nova', 'brazilian indie', 'mpb', 'samba', 'velha guarda']"
Jimena Amarillo,29cPgYFoxExwmptUrlnYmm,['Without Genre']
EDDI CIRCA,5Fa143x669siyI5jjBuTIa,['Without Genre']
Populous,5Uy8Skuxzxf38jMDTndKIU,"['indie electronica', 'italian electronica', 'latintronica', 'pop electronico', 'puglia indie']"
Sotomayor,13UO3EqZHeNkeDQKjUS8oH,"['mexican indie', 'nu-cumbia']"
Manu Chao,6wH6iStAh4KIaWfuhf0NYM,"['latin alternative', 'world']"
Murubutu,1UAY1hWd5x69hPVXMXIeri,"['indie rock italiano', 'italian hip hop', 'italian indie pop', 'italian underground hip hop']"
Dia,7FL4vPkLGyqkTZz0190qib,['Without Genre']
Lion D,6dV7tQuFIXDX8nbGkWCSnz,"['french reggae', 'german reggae', 'modern reggae', 'uk reggae']"
Kaydy Cain,4nXXIxTneJksvGXrlmX8oA,"['neoperreo', 'urbano espanol', 'urbano latino']"
EL IMA,00vsUIEaNHw6qoQnh8DQM2,['Without Genre']
The Smiths,3yY2gUcIsjMr8hjo51PoJ8,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']"
Los Chipis,1kN8tj5gF3uqZdLrRyZ2Ey,"['cumbia amazonica', 'cumbia peruana']"
Trio Huaricapcha,5724xERN7yAlxraJ2J37Kf,['Without Genre']
Los Beltons,5G9iirmDZwxRinaUfEwRgM,['chicha']
Modena City Ramblers,7H0A1BVbpyDdSmYWRulh4I,"['folk rock italiano', 'italian adult pop']"
Andrea Laszlo De Simone,2InNZR52CaeutuA8BjbfSh,"['italian indie pop', 'turin indie']"
Nanan,4cTAxWpGWv5fftdcfNdcn3,['Without Genre']
La Raíz,036IY6CphXdsPiqIXdqvCP,"['musica catalana', 'ska espanol', 'spanish punk']"
Tokischa,2p4aN0Uxkk3iT3HK0cJ2cJ,"['dominican pop', 'rap latina', 'trap dominicano']"
Sylvan Esso,39vA9YljbnOApXKniLWBZv,"['electropop', 'etherpop', 'indie pop', 'indie rock']"
Collections Of Colonies Of Bees,4mGXknIZtImmEXjSQfGGQp,['milwaukee indie']
Tim Bernardes,5SVFuUaS3BKAdJs6I8rVa4,['nova mpb']
Boogarins,0ohvsn0lgt51qZUbu9ct4s,"['brazilian rock', 'neo-psicodelia brasileira', 'neo-psychedelic', 'nova mpb', 'rock goiano']"
Los Walker’s de Huánuco,1b9Nzzxi0k1CVRldIajwNa,['Without Genre']
I Cani,1WQY0Xovzegy0pJiOuuyRP,"['italian alternative', 'italian indie pop', 'rome indie']"
Baiuca,2GSXsSy3YzWsp4BXfSGucS,['galician rock']
Après La Classe,6ajCRFex2sP3I71JIHxwSZ,['italian reggae']
Giuse The Lizia,5RUZs42sw44u16SpQQvubK,['italian indie pop']
Lucio Battisti,2caOYPej26UoQOyFnzXW3G,"[""canzone d'autore""]"
Francesco Guccini,5Pa0BjjSDSiWuak0O1PbHL,"[""canzone d'autore"", 'classic italian pop', 'folk rock italiano', 'italian adult pop', 'italian indie pop']"
Matrioska,3Ut51rRtTTigBYWL6SWlFJ,"['italian ska', 'punk rock italiano']"
Los Vinagres,7lh3aN5caO7mEyllMcGeuS,"['indie canario', 'rock alternativo espanol']"
Cliff,7rzG5e9ko2SSGDKGBHlgMp,['Without Genre']
Grupo Maravilla,4DDlcMniR5obaLi3lcy8uI,['chicha']
Ultrasofia,7hoogGywg2bnxm2bVQsNLA,['Without Genre']
Inna Cantina,2tB2XiyVFNfMpKbA45egQR,['italian reggae']
NATHY PELUSO,3VHAySZQPlfGlNLslzXYpN,"['r&b en espanol', 'rap latina']"
Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,"['latin alternative', 'latin pop', 'latin rock', 'rock en espanol', 'spanish pop', 'spanish rock']"
Fito y Fitipaldis,1tZ99AnqyjgrmPwLfGU5eo,"['latin rock', 'rock en espanol', 'spanish pop']"
Giorgio Canali,5Q1J5NzWPdZcj26K5DqIDQ,"['folk rock italiano', 'italian alternative', 'italian indie pop']"
Rossofuoco,1KZdpVFl5PG1xZ213r7aFO,['italian alternative']
Tom Misch,1uiEZYehlNivdK3iQyAbye,"['indie soul', 'jazz pop']"
Yussef Dayes,2rspptKP0lPBdlJJAJHqht,"['british jazz', 'indie jazz', 'indie soul', 'uk contemporary jazz']"
Freddie Gibbs,0Y4inQK6OespitzD6ijMwb,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
Joan As Police Woman,6PBv8t9YTLggA9ZMwpeoqj,"['art pop', 'brooklyn indie', 'chamber psych', 'singer-songwriter']"
Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,"['electropop', 'indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'vapor soul']"
Spice Girls,0uq5PttqEjj3IH1bzwcrXF,"['dance pop', 'europop', 'girl group']"
Vince Kaichan,5H31dNFMWrZjicSiVIlOic,['Without Genre']
Paul Kalkbrenner,0rasA5Z5h1ITtHelCpfu9R,"['electronica', 'german techno', 'leipzig electronic', 'minimal techno', 'tech house']"
Cielo Gris,02iHxBkCkXAfCY81SPD9pG,['Without Genre']
Xavier Rudd,5lbM4g6bhxjNX7R5QHP2nD,"['australian indie folk', 'australian reggae fusion']"
Sanlevigo,513ZtS3NI6qf1LvbTM2e3b,['Without Genre']
Remi Wolf,0NB5HROxc8dDBXpkIi1v3d,"['indie pop', 'indie r&b', 'modern alternative pop', 'pop']"
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,"['alternative pop rock', 'pop']"
MOX,4eU1G77ExeXQw8FdsQA8It,"['italian indie pop', 'rome indie']"
DeBarge,6is2U7I1jlI8PjxNZOHIMV,"['contemporary r&b', 'disco', 'funk', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']"
Emancipator,6HCnsY0Rxi3cg53xreoAIm,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']"
Grupo Génesis,7BoE7a8wRxaNdFqfrc7LdD,['chicha']
Grupo Guinda,0S8wOmXrUrfo7egvh8H5wD,"['chicha', 'cumbia peruana']"
Claudio Morán,7nhmhY1TyOa8drWz4O6tAO,"['cumbia sonidera', 'tropical']"
Graham Kartna,0hMqyCPWnKkNqSBvmwTMPN,['Without Genre']
Lavande,7dsjHK0gSFkV6WuZIRXruz,['Without Genre']
Danit,3Hue0QXHSHhpjbqWk3HmtY,"['high vibe', 'shamanic']"
